# BIDS-Eye synonym collision report
# Generated by RAG/audit_collisions.py

## task  (1184 concepts)
# CRITICAL=239  HIGH=1075  MEDIUM=8539  EMBED=0

CRITICAL resting_state_technical.synonyms["resting-state baseline"] (w=0.1, score=100) → calibration_baseline.synonym["resting-state baseline"]
MEDIUM   the_mentalist_viewing.synonyms["the mentalist episodes"] (w=0.1, score=90) → electrical_stimulation.synonym["des"]
MEDIUM   the_mentalist_viewing.synonyms["The Mentalist naturalistic viewing"] (w=0.1, score=90) → movie_viewing.synonym["naturalistic viewing"]
MEDIUM   the_mentalist_viewing.synonyms["The Mentalist movie watching"] (w=0.1, score=90) → movie_viewing.synonym["movie watching"]
MEDIUM   le_petit_prince_multitalker_listening.synonyms["dual-speaker narrative listening"] (w=0.1, score=90) → narrative_listening.label["narrative listening"]
MEDIUM   le_petit_prince_multitalker_listening.synonyms["LPP multi-talker"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   le_petit_prince_multitalker_listening.synonyms["LPP multi-talker"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   narrative_listening.synonyms["naturalistic story listening"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   narrative_listening.synonyms["naturalistic narrative listening"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   naturalistic_kandinsky_viewing.synonyms["naturalistic Kandinsky task"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   naturalistic_kandinsky_viewing.synonyms["naturalistic abstract art viewing"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   naturalistic_kandinsky_viewing.synonyms["naturalistic Kandinsky paradigm"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   naturalistic_kandinsky_viewing.synonyms["Wassily Kandinsky art perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   naturalistic_point_of_view_viewing.synonyms["egocentric naturalistic viewing"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   naturalistic_point_of_view_viewing.synonyms["first-person naturalistic viewing"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   naturalistic_point_of_view_viewing.synonyms["naturalistic first-person viewing"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   naturalistic_point_of_view_viewing.synonyms["naturalistic POV viewing"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   naturalistic_point_of_view_viewing.synonyms["egocentric naturalistic viewing"] (w=0.1, score=90) → movie_viewing.synonym["naturalistic viewing"]
MEDIUM   naturalistic_point_of_view_viewing.synonyms["first-person naturalistic viewing"] (w=0.1, score=90) → movie_viewing.synonym["naturalistic viewing"]
MEDIUM   naturalistic_point_of_view_viewing.synonyms["first-person video watching"] (w=0.1, score=90) → movie_viewing.synonym["video watching"]
MEDIUM   naturalistic_rorschach_viewing.synonyms["naturalistic inkblot viewing"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   naturalistic_rorschach_viewing.synonyms["naturalistic Rorschach"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   naturalistic_rorschach_viewing.synonyms["naturalistic Rorschach task"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   naturalistic_seti_viewing.synonyms["Cosmic Signal Detection Task"] (w=0.1, score=90) → detection_task.label["detection task"]
MEDIUM   naturalistic_seti_viewing.synonyms["Extraterrestrial Signal Perception Task"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   naturalistic_tunnel_viewing.synonyms["naturalistic tunnel driving"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   naturalistic_tunnel_viewing.synonyms["tunnel motion paradigm"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   naturalistic_object_category_perception.synonyms["naturalistic object categorization"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   naturalistic_object_category_perception.synonyms["naturalistic object recognition"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   naturalistic_object_category_perception.synonyms["object processing in naturalistic contexts"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   naturalistic_object_category_perception.synonyms["object identification in naturalistic video"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   naturalistic_object_category_perception.synonyms["ecological object perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   naturalistic_object_category_perception.synonyms["object perception in complex scenes"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   naturalistic_object_category_perception.synonyms["everyday object perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   partly_cloudy_movie_viewing.synonyms["Partly Cloudy naturalistic viewing"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   partly_cloudy_movie_viewing.synonyms["Partly Cloudy naturalistic viewing"] (w=0.1, score=90) → movie_viewing.synonym["naturalistic viewing"]
MEDIUM   partly_cloudy_movie_viewing.synonyms["Partly Cloudy short film"] (w=0.1, score=90) → object_memory_task.synonym["ort"]
MEDIUM   passive_image_viewing.synonyms["passive viewing"] (w=0.3, score=90) → naturalistic_passive_viewing.label["naturalistic passive viewing"]
MEDIUM   passive_image_viewing.synonyms["passive viewing"] (w=0.3, score=90) → edzna_audiovisual_vr_viewing.synonym["edzna vr passive viewing"]
MEDIUM   passive_image_viewing.synonyms["passive viewing"] (w=0.3, score=90) → nicls_courier_read_only_spatial_memory.synonym["niclscourier passive viewing"]
MEDIUM   passive_image_viewing.synonyms["passive viewing"] (w=0.3, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   passive_image_viewing.synonyms["passive viewing"] (w=0.3, score=90) → imagined_speech.synonym["si"]
MEDIUM   passive_image_viewing.synonyms["unconstrained viewing"] (w=0.1, score=90) → naturalistic.synonym["unconstrained viewing or listening"]
MEDIUM   rest_film_viewing.synonyms["Inscapes"] (w=0.1, score=90) → inscapes_viewing.label["inscapes viewing"]
MEDIUM   rest_film_viewing.synonyms["naturalistic video viewing"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   rest_film_viewing.synonyms["naturalistic viewing task"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   rest_film_viewing.synonyms["passive viewing"] (w=0.1, score=90) → naturalistic_passive_viewing.label["naturalistic passive viewing"]
MEDIUM   rest_film_viewing.synonyms["video viewing"] (w=0.1, score=90) → video_game_and_video.label["video viewing and gaming"]
MEDIUM   rest_film_viewing.synonyms["video viewing"] (w=0.1, score=90) → body_video_viewing_b.label["body video viewing (variant b)"]
MEDIUM   rest_film_viewing.synonyms["video viewing"] (w=0.1, score=90) → body_video_viewing_e.label["body video viewing (variant e)"]
MEDIUM   rest_film_viewing.synonyms["passive viewing"] (w=0.1, score=90) → edzna_audiovisual_vr_viewing.synonym["edzna vr passive viewing"]
MEDIUM   rest_film_viewing.synonyms["passive viewing"] (w=0.1, score=90) → nicls_courier_read_only_spatial_memory.synonym["niclscourier passive viewing"]
MEDIUM   rest_film_viewing.synonyms["passive viewing"] (w=0.1, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   rest_film_viewing.synonyms["passive viewing"] (w=0.1, score=90) → imagined_speech.synonym["si"]
MEDIUM   sad_music_listening.synonyms["sad music listening task"] (w=0.1, score=90) → music_listening.label["music listening"]
MEDIUM   sad_music_listening.synonyms["melancholic music listening"] (w=0.1, score=90) → music_listening.label["music listening"]
MEDIUM   sad_music_listening.synonyms["sad music task"] (w=0.1, score=90) → imagined_speech.synonym["si"]
MEDIUM   sad_music_listening.synonyms["sad music block"] (w=0.1, score=90) → imagined_speech.synonym["si"]
MEDIUM   sad_music_listening.synonyms["sad music perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   sloth_natural_language_listening.synonyms["Sloth naturalistic listening"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   sloth_natural_language_listening.synonyms["Sloth naturalistic paradigm"] (w=0.1, score=90) → naturalistic.label["naturalistic"]
MEDIUM   sloth_natural_language_listening.synonyms["Sloth narrative"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   sloth_natural_language_listening.synonyms["The Moth Sloth story"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   neural_tracking_to_go.synonyms["cortical tracking"] (w=0.1, score=90) → object_memory_task.synonym["ort"]
MEDIUM   neural_tracking_to_go.synonyms["cortical tracking"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   neural_tracking_to_go.synonyms["cortical speech tracking"] (w=0.1, score=90) → object_memory_task.synonym["ort"]
MEDIUM   neural_tracking_to_go.synonyms["cortical speech tracking"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   neural_tracking_to_go.synonyms["cortical entrainment"] (w=0.1, score=90) → object_memory_task.synonym["ort"]
MEDIUM   neural_tracking_to_go.synonyms["cortical entrainment"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   working_memory_general.synonyms["long-term working memory"] (w=0.3, score=90) → memory.label["memory"]
MEDIUM   working_memory_general.synonyms["visuospatial working memory"] (w=0.1, score=90) → memory.label["memory"]
MEDIUM   working_memory_general.synonyms["n-back"] (w=0.1, score=90) → n_back_working_memory.label["n-back working memory"]
MEDIUM   working_memory_general.synonyms["n-back"] (w=0.1, score=90) → environmental_sounds_n_back.label["environmental sounds n-back"]
MEDIUM   working_memory_general.synonyms["episodic buffer"] (w=0.3, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   working_memory_general.synonyms["n-back"] (w=0.1, score=90) → n_back_working_memory.synonym["nback"]
MEDIUM   working_memory_general.synonyms["n-back"] (w=0.1, score=90) → n_back_working_memory.synonym["n-back task"]
MEDIUM   working_memory_general.synonyms["n-back"] (w=0.1, score=90) → n_back_working_memory.synonym["dual n-back"]
MEDIUM   working_memory_general.synonyms["nback"] (w=0.1, score=90) → n_back_working_memory.synonym["n-back"]
MEDIUM   working_memory_general.synonyms["nback"] (w=0.1, score=90) → n_back_working_memory.synonym["n back"]
MEDIUM   working_memory_general.synonyms["n back"] (w=0.1, score=90) → n_back_working_memory.synonym["nback"]
MEDIUM   working_memory_general.synonyms["n back"] (w=0.1, score=90) → n_back_working_memory.synonym["n back task"]
MEDIUM   working_memory_general.synonyms["complex span"] (w=0.1, score=90) → visual_orthographic_processing.synonym["om"]
MEDIUM   working_memory_general.synonyms["operation span"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   working_memory_general.synonyms["operation span"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   working_memory_general.synonyms["sternberg task"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   working_memory_general.synonyms["phonological loop"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   memory_updating.synonyms["working memory updating"] (w=0.4, score=90) → memory.label["memory"]
MEDIUM   memory_updating.synonyms["working memory updating"] (w=0.4, score=90) → working_memory_general.label["working memory"]
MEDIUM   memory_updating.synonyms["running memory"] (w=0.4, score=90) → memory.label["memory"]
MEDIUM   memory_updating.synonyms["running memory task"] (w=0.3, score=90) → memory.label["memory"]
MEDIUM   memory_updating.synonyms["updating of working memory"] (w=0.3, score=90) → memory.label["memory"]
MEDIUM   memory_updating.synonyms["updating of working memory"] (w=0.3, score=90) → working_memory_general.label["working memory"]
MEDIUM   memory_updating.synonyms["dynamic memory updating"] (w=0.3, score=90) → memory.label["memory"]
MEDIUM   memory_updating.synonyms["running memory span"] (w=0.1, score=90) → memory.label["memory"]
MEDIUM   memory_updating.synonyms["letter memory task"] (w=0.1, score=90) → memory.label["memory"]
MEDIUM   memory_updating.synonyms["n-back"] (w=0.1, score=90) → n_back_working_memory.label["n-back working memory"]
MEDIUM   memory_updating.synonyms["n-back"] (w=0.1, score=90) → environmental_sounds_n_back.label["environmental sounds n-back"]
MEDIUM   memory_updating.synonyms["memory reconsolidation"] (w=0.1, score=90) → memory.label["memory"]
MEDIUM   memory_updating.synonyms["WM updating"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   memory_updating.synonyms["n-back"] (w=0.1, score=90) → n_back_working_memory.synonym["nback"]
MEDIUM   memory_updating.synonyms["n-back"] (w=0.1, score=90) → n_back_working_memory.synonym["n-back task"]
MEDIUM   memory_updating.synonyms["n-back"] (w=0.1, score=90) → n_back_working_memory.synonym["dual n-back"]
MEDIUM   memory_updating.synonyms["nback"] (w=0.1, score=90) → n_back_working_memory.synonym["n-back"]
MEDIUM   memory_updating.synonyms["nback"] (w=0.1, score=90) → n_back_working_memory.synonym["n back"]
MEDIUM   memory_updating.synonyms["n back"] (w=0.1, score=90) → n_back_working_memory.synonym["nback"]
MEDIUM   memory_updating.synonyms["n back"] (w=0.1, score=90) → n_back_working_memory.synonym["n back task"]
MEDIUM   memory_updating.synonyms["n-back task"] (w=0.1, score=90) → n_back_working_memory.synonym["n-back"]
MEDIUM   memory_updating.synonyms["n-back task"] (w=0.1, score=90) → n_back_working_memory.synonym["n back task"]
MEDIUM   delayed_comparison.synonyms["delayed match-to-sample"] (w=0.1, score=90) → visuomotor_delayed_match_to_sample_interference.label["visuomotor delayed match-to-sample with interference"]
MEDIUM   delayed_comparison.synonyms["delayed match"] (w=0.1, score=90) → delayed_match_to_sample.label["delayed match-to-sample task"]
MEDIUM   delayed_comparison.synonyms["delayed match"] (w=0.1, score=90) → visuomotor_delayed_match_to_sample_interference.label["visuomotor delayed match-to-sample with interference"]
MEDIUM   delayed_comparison.synonyms["delayed recognition task"] (w=0.1, score=90) → recognition.label["recognition task"]
MEDIUM   delayed_comparison.synonyms["delayed-non-match-to-sample task"] (w=0.1, score=90) → delayed_match_to_sample.label["delayed match-to-sample task"]
MEDIUM   delayed_comparison.synonyms["delayed discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   delayed_comparison.synonyms["delayed-discrimination"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   delayed_match_to_sample.synonyms["Delayed matching-to-sample task"] (w=0.1, score=90) → recognition.synonym["matching-to-sample"]
MEDIUM   delayed_match_to_sample.synonyms["Delayed matching-to-sample paradigm"] (w=0.1, score=90) → recognition.synonym["matching-to-sample"]
MEDIUM   delayed_match_to_sample.synonyms["Delayed matching-to-sample procedure"] (w=0.1, score=90) → recognition.synonym["matching-to-sample"]
MEDIUM   color_change_detection.synonyms["change detection task for color"] (w=0.1, score=90) → change_detection.label["change detection"]
MEDIUM   color_change_detection.synonyms["change detection task for color"] (w=0.1, score=90) → detection_task.label["detection task"]
MEDIUM   color_change_detection.synonyms["change detection task with color"] (w=0.1, score=90) → change_detection.label["change detection"]
MEDIUM   color_change_detection.synonyms["change detection task with color"] (w=0.1, score=90) → detection_task.label["detection task"]
MEDIUM   color_change_detection.synonyms["chromatic change detection"] (w=0.1, score=90) → change_detection.label["change detection"]
MEDIUM   color_change_detection.synonyms["color feature change detection"] (w=0.1, score=90) → change_detection.label["change detection"]
MEDIUM   color_change_detection.synonyms["colored objects change detection"] (w=0.1, score=90) → change_detection.label["change detection"]
